id,_natsuno<jpn>,natsuno<eng>,_kiko<jpn>,kiko<eng>,_shino<jpn>,shino<eng>,_akane<jpn>,akane<eng>,_minamo<jpn>,minamo<eng>,_itsuka<jpn>,itsuka<eng>,_hinase<jpn>,hinase<eng>,_meguru<jpn>,meguru<eng>
itemGetBonus00,あ......<br><button>{0}</button>、見つけた<br>車に積んどく,Ah......<br>I found <button>{0}</button>.<br>I'll put it in the car.,あ......<br><button>{0}</button>、見つけました......<br>車に積んどきますね,Ah......<br>I found <button>{0}</button>......<br>I'll put it in the car,お......<br><button>{0}</button>、見つけた！<br>車に積んどくねー！,Oh......<br>I found <button>{0}</button>!<br>I'll load it into the car～,お。<br><button>{0}</button>、みーっけ<br>車に積んどくねー,<PLEASE_TRANSLATE>,あー。<br><button>{0}</button>、見つけた<br>車に積んどけばいいよね,<PLEASE_TRANSLATE>,あ......<br><button>{0}</button>、見つけた<br>車に積んでおこう,<PLEASE_TRANSLATE>,あ......<br><button>{0}</button>、見つけました<br>車に乗せておきます,<PLEASE_TRANSLATE>,お......<br><button>{0}</button>、見つけた<br>車に積んどくっす,<PLEASE_TRANSLATE>
itemGetRecord00,{0}件、旅したね<br>せっかくだし、地図に描いとこ<br>......<br>......よし,We've traveled through {0} places.<br>Might as well mark them on the map.<br>......<br>......Okay.,{0}件、旅しました......<br>せっかくだし、地図に描いておきます<br>......<br>......よし,"We've traveled to {0} places......<br>Since we're here, I'll mark them on the map<br>......<br>......Okay",{0}件、旅したね！<br>せっかくだし、地図に描いとこー<br>......<br>......よーし！,We've traveled to {0} places!<br>Might as well mark them on the map～<br>......<br>......Okay!,{0}件、旅したねー<br>せっかくだし、地図に描いとこーっと<br>......<br>......よーし,<PLEASE_TRANSLATE>,{0}件、旅したよ<br>せっかくだし、地図に描いとこ<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅したかな<br>せっかくだし、地図に描いておこう<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅しましたね<br>せっかくだし、地図、描いておきましょう<br>......<br>......よし,<PLEASE_TRANSLATE>,{0}件、旅した！<br>せっかくだし、地図に描いとこーっと<br>......<br>......よーし,<PLEASE_TRANSLATE>
itemPushHouse00,持ってる荷物、全部仕舞っとくね......,I'll put away everything I'm carrying......,持ってる荷物、全部仕舞っときます......,I'll put away everything I'm carrying......,持ってる荷物、全部仕舞っとくね！,I'll put everything I'm carrying away!,持ってるもの、全部仕舞っとくねー,<PLEASE_TRANSLATE>,持っとるもの、全部仕舞っとくよ,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っとく,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っておきますね,<PLEASE_TRANSLATE>,持ってる荷物、全部仕舞っとくっす......,<PLEASE_TRANSLATE>
toolInteract00,<button>{0}</button>使って、<button>{1}</button>調べてみる......,I'll use <button>{0}</button> to check out <button>{1}</button>......,<button>{0}</button>使って、<button>{1}</button>調べてみます......,I'll use <button>{0}</button> to check <button>{1}</button>......,<button>{0}</button>使って、<button>{1}</button>調べてみよーっと！,I'll use <button>{0}</button> to check <button>{1}</button>～,<button>{0}</button>使って、<button>{1}</button>調べてみよー,<PLEASE_TRANSLATE>,<button>{0}</button>で<button>{1}</button>、調べてみるよ,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>を調べてみる,<PLEASE_TRANSLATE>,<button>{0}</button>を使って、<button>{1}</button>調べてみますね......,<PLEASE_TRANSLATE>,<button>{0}</button>使って、<button>{1}</button>調べてみよーっと,<PLEASE_TRANSLATE>
locked00,鍵かかってるみたい......開かない......<br>どこかに鍵とか落ちてないかな......,Looks like it's locked...... I can't open it......<br>I wonder if there's a key lying around somewhere......,鍵かかってます......開けられません......<br>鍵、どこかに落ちてるといいんですけど......,It's locked...... I can't open it......<br>I hope there's a key lying somewhere......,ありゃ。鍵かかってるね。これは開かないや<br>鍵、どっかあるかなー,Aw. It's locked. No way I'm opening this<br>Wonder if there's a key somewhere～,鍵がかかってるみたい。開けられそーにないね<br>鍵、この辺に落ちてるといーけど,<PLEASE_TRANSLATE>,あら、鍵かかっとるね。んー......開かん......<br>鍵、どっか落ちとるかな......,<PLEASE_TRANSLATE>,鍵かかってるみたいだ......開かない<br>どこかに鍵、落ちてるといいけど,<PLEASE_TRANSLATE>,鍵かかってるみたいです......開きません......<br>どこかに鍵、落ちてませんかね......<br>鍵、お持ちの方ー？,<PLEASE_TRANSLATE>,鍵かかってるっぽい......開かない......<br>どこかに鍵とかないかなー,<PLEASE_TRANSLATE>
unlock00,{0}を使って開けたよ,I opened it using {0}.,{0}を使ってみました......。開いた......！,I tried using {0}...... It opened......!,{0}で鍵が開いた！,It opened with {0}!,{0}で解錠したよー,<PLEASE_TRANSLATE>,{0}で鍵開けたー,<PLEASE_TRANSLATE>,{0}を使って、開けたよ,<PLEASE_TRANSLATE>,{0}を使って開けました,<PLEASE_TRANSLATE>,{0}使って開けた！,<PLEASE_TRANSLATE>
hasHole00,穴があいてる......何か、はめ込めそう......<br>どこかに使えそうなもの、落ちてないかな......,There's a hole...... Looks like something might fit in it......<br>I wonder if there's something useful lying around somewhere......,穴がありますね......。何かはめるのかな<br>使えるもの、どこかにあるといいですけど......,There's a hole...... Maybe we're supposed to put something in it<br>I hope there's something we can use somewhere......,お、穴あいてる。何かはめるっぽいかも？<br>その辺になんか落ちてないかなー,"Oh, there's a hole. Maybe we're supposed to put something in it?<br>Wonder if there's anything lying around～",んー？　何かはめ込めそうな穴があるねー<br>使えそうなの、どっかあるかなー,<PLEASE_TRANSLATE>,あー......なんか、はめられそうな、くぼみ的なのがある<br>なんか落ちとらんかな,<PLEASE_TRANSLATE>,穴があいてる......何か、はめ込めそうだ<br>どこかに使えそうなもの、落ちてるといいけど,<PLEASE_TRANSLATE>,穴があいてます......何か、はめ込めるようですけど......<br>どこかに使えそうなもの、落ちてませんかね<br>どなたかー？,<PLEASE_TRANSLATE>,穴があいてる......？　何か、はめ込めそうかも！<br>どこかに使えそうなもの、落ちてないかなー。おーい！,<PLEASE_TRANSLATE>
fillHole01,あ、{0}がはまった。ぴったり,Oh， {0} fits. Perfect.,あ......{0}、きれいにはまりました......,Ah...... {0} fits perfectly......,お！　{0}がはまった！,Oh! {0} fits!,{0}、はめられたよー。ぴったし合ってそう,<PLEASE_TRANSLATE>,{0}、はめられた。完璧,<PLEASE_TRANSLATE>,{0}がはまった。これで当たりだったらしい,<PLEASE_TRANSLATE>,あ、{0}がはまりました。ぴったりです,<PLEASE_TRANSLATE>,あ、{0}がはまった。ぴったり！,<PLEASE_TRANSLATE>
lockedPassCode00,鍵がかかってるみたい......。数字を入力するところがあるけど......なんて入れてみる？,Looks like it's locked...... There's a place to enter a number...... What should we try?,これ、鍵かかってますね......。パスワードを入力できますけど......なに入れてみます？,This is locked...... We can enter a password...... What should we try?,鍵、かかってるみたい。パスワードで開くのかな。なんて入れてみる？,Looks like it's locked. Maybe it opens with a password. What should we try?,パスコードでロックされてるっぽい。なんて入力してみる？,<PLEASE_TRANSLATE>,鍵かかっとるね......<br>数字打ち込めるけど......なんて打ってみる？,<PLEASE_TRANSLATE>,鍵がかかってるみたいだ......。数字を入力するところがある......何を入力してみる？,<PLEASE_TRANSLATE>,鍵がかかってるみたいです......。数字を入力するところがありますね......なんて入れてみましょう？,<PLEASE_TRANSLATE>,鍵がかかってるっぽい......。数字を入力するところがあるっすけど......なんて入れてみます？,<PLEASE_TRANSLATE>
successPassCode00,あ、開いた,Oh， it opened.,あ、開きました！,"Ah, it opened!",お！　やったね！　開いたよ！,Oh! Nice! It opened!,よし、開いたね,<PLEASE_TRANSLATE>,おし、開いた,<PLEASE_TRANSLATE>,あ......。開いた,<PLEASE_TRANSLATE>,あ、なんと<br>開きました,<PLEASE_TRANSLATE>,あ、開いた！,<PLEASE_TRANSLATE>
failedPassCode00,開かない......ハズレみたい,It won't open...... Guess that was wrong.,開きませんでした......,It didn't open......,残念、開かなかったよ,"Bummer, it didn't open",だめかー。開かなかった,<PLEASE_TRANSLATE>,開かんね。だめらしい,<PLEASE_TRANSLATE>,開かない......ハズレみたいだ,<PLEASE_TRANSLATE>,開きません......これではないようです......,<PLEASE_TRANSLATE>,開かない......ハ、ハズレみたいっす......すみません......,<PLEASE_TRANSLATE>
call00,何？,What?,な、なんでしょう......？,W-what is it......?,何かな？,What's up?,何か用？,<PLEASE_TRANSLATE>,なんかあった？,<PLEASE_TRANSLATE>,何？,<PLEASE_TRANSLATE>,なんでしょう？,<PLEASE_TRANSLATE>,は、はい......なんでしょう......？,<PLEASE_TRANSLATE>
callFailed00,えーと......なんのこと......？,Um...... What are you talking about......?,......？　ええと......ご、ごめんなさい、なんのことか......,"......? Um...... S-sorry, I don't know what you mean......",ん？　ねぇ、あたしにわかるように言って？,"Huh? Hey, can you tell me in a way I'll understand?",？　なんのこと？,<PLEASE_TRANSLATE>,？　なんて？,<PLEASE_TRANSLATE>,......？　ごめん、なんのことかわかんない,<PLEASE_TRANSLATE>,ええと......なんでしょう？　すみません、よくわからなくて......,<PLEASE_TRANSLATE>,えーと......なんのこと......っすか......？,<PLEASE_TRANSLATE>
callAlready00,ん......今やってる......,Mm...... I'm doing it now......,は、はい......今やってます......,Y-yes...... I'm doing it now......,んん、今やってるよ......,"Mmm, I'm doing it now......",んー、今やってるよー,<PLEASE_TRANSLATE>,んん......今やっとる......,<PLEASE_TRANSLATE>,ああ......今やってる.よ..,<PLEASE_TRANSLATE>,はい......今、やっているところです......,<PLEASE_TRANSLATE>,ん......今、やってるっす......,<PLEASE_TRANSLATE>
callHistoryed00,それ、もう見たくない？,Don't you want to look at that again?,それ、もう見ませんでしたっけ......？,Didn't we already check that......?,それ、もう見たやつじゃない？,Didn't we already look at that?,えー？　それ、もう見たよ？,<PLEASE_TRANSLATE>,それ、もう見とるやつじゃない？,<PLEASE_TRANSLATE>,それ......もう見たと思う,<PLEASE_TRANSLATE>,それ、先ほど見ませんでしたか？,<PLEASE_TRANSLATE>,それ、もう見たくないっすか......？,<PLEASE_TRANSLATE>
callLost00,それ、ここにはなくない？,Isn't that not here?,えーと......それ、ここにはないんですけど......,Um...... We don't have that here......,え？　それ、ここにはないよね？,"Huh? That's not here, right?",それ、ここにはないけどー？,<PLEASE_TRANSLATE>,それ、ここにはなくない？,<PLEASE_TRANSLATE>,それ、ここにはないと思うけど,<PLEASE_TRANSLATE>,それ、ここにはありませんけれど......,<PLEASE_TRANSLATE>,それ、ここにはなくないっすか......？,<PLEASE_TRANSLATE>
callPost00,？　あとでちゃんと調べとくよ。大丈夫、忘れてない,Huh? I'll check it properly later. Don't worry， I haven't forgotten.,えと......あとでちゃんと調べますから......,Um...... I'll check it properly later......,？　あとでちゃんと見るよ。だいじょーぶ、忘れてない！,"? I'll check it properly later. It's okay, I didn't forget!",んー？　ちゃんと調べるよ。あとでね,<PLEASE_TRANSLATE>,ん？　ああ、あとで調べとく。忘れとらんよ,<PLEASE_TRANSLATE>,......？　あとでちゃんと調べとくから。忘れてない,<PLEASE_TRANSLATE>,ええと？　あとでちゃんと調べます。ご安心ください,<PLEASE_TRANSLATE>,あ、あとでちゃんと調べとくっす！　忘れてない忘れてない......,<PLEASE_TRANSLATE>
callHas00,？　持ってるよ？,Huh? I've got it.,え......？　持ってます......けど......,Huh......? I have it...... though......,ん？　ちゃんと持ってるよー？,Huh? I've got it～?,えー？　持ってるけどー？,<PLEASE_TRANSLATE>,え？　持っとるよ？,<PLEASE_TRANSLATE>,......？　持ってるけど,<PLEASE_TRANSLATE>,？　持ってますよ。大丈夫です,<PLEASE_TRANSLATE>,......？　も、持ってるっすけど......？,<PLEASE_TRANSLATE>
encount00,{0}がいた！　戦うしかないかも......！,There's {0}! We might have to fight......!,うわっ！　{0}がいました！　うう......戦うしか......,Whoa! {0} is here! Ugh...... I guess we have to fight......,{0}がいた！　こりゃ、逃げられないね......,There's a {0}! Guess we can't run from this one......,{0}、見つけた......。逃げる......のは、無理っぽい......,<PLEASE_TRANSLATE>,{0}、みっけた......。逃げられんよね......これは......,<PLEASE_TRANSLATE>,{0}がいた......。戦うしかないな......,<PLEASE_TRANSLATE>,{0}がいました......！　これはもう、逃げられないですね......,<PLEASE_TRANSLATE>,わ、{0}......！　お助け......！,<PLEASE_TRANSLATE>
encountSurvivor00,{0}と手合わせ......<br>やるしかないかぁ......なんかやる気満々だし......,A fight with {0}......<br>I guess we have no choice...... It looks pretty eager to fight......,{0}さんとお手合わせ......<br>うぅ......やるしかないんですか......,A fight with {0}-san......<br>Ugh...... Do we really have to......?,{0}と一戦！<br>お手合わせ願おう！,A round with {0}!<br>Let's have a match!,{0}とお手合わせ......<br>手加減してね......！,<PLEASE_TRANSLATE>,{0}とお手合わせ<br>いざ,<PLEASE_TRANSLATE>,{0}とお手合わせ......,<PLEASE_TRANSLATE>,{0}とお手合わせ......！<br>負けませんよ......！,<PLEASE_TRANSLATE>,{0}と手合わせ......<br>やるしかないっすよね......なんかやる気満々だし......,<PLEASE_TRANSLATE>
assault00,{0}......！　やるしかないよね......,{0}......! I guess we have to fight......,{0}です......。戦います......！,It's {0}...... I'll fight......!,{0}、だね......！　やるよっ,"It's {0}, huh......! Let's do this",{0}、だねー......やっちゃおっかー！,<PLEASE_TRANSLATE>,{0}、ね。やるしかない......よねー......,<PLEASE_TRANSLATE>,{0}......。相手するしかない......,<PLEASE_TRANSLATE>,{0}......！　やるしかありません......！,<PLEASE_TRANSLATE>,{0}......！　や、やるしかない......,<PLEASE_TRANSLATE>
joinBattle00,わたしも加勢するよ！,I'll help you!,わ、わたしも加勢します......！,I-I'll help fight too......!,あたしも戦う！,I'm fighting too!,お、アタシも加勢するよ,<PLEASE_TRANSLATE>,おっと、うちも戦うよ！,<PLEASE_TRANSLATE>,私も加勢する......！,<PLEASE_TRANSLATE>,私も加勢します！,<PLEASE_TRANSLATE>,う、うちも戦うっす！　死なない程度に......！,<PLEASE_TRANSLATE>
battleWin00,ふぅ......なんとか倒した......,Phew...... Somehow， I beat it......,はぁぁぁ.......やられずにすみました......怖かった......,Haaah...... I made it without getting hurt...... That was scary......,もう動かないね......ほっ......,It's not moving anymore...... Phew......,ふー。動かなくなった。もうだいじょーぶ,<PLEASE_TRANSLATE>,はー......動かんくなった......,<PLEASE_TRANSLATE>,よし......なんとか倒した,<PLEASE_TRANSLATE>,ほっ......なんとかなりました......,<PLEASE_TRANSLATE>,ふぅ......な、なんとか倒した......よかった......死ななくて......,<PLEASE_TRANSLATE>
battleWinSurvivor00,わたしの勝ち......っぽい？,Looks like I won......?,勝ち......みたいです,I...... think we won,勝ったー。いえい,We won～. Yay,勝っちゃったねー,<PLEASE_TRANSLATE>,うん、うちの勝ちだね,<PLEASE_TRANSLATE>,勝ち、だね,<PLEASE_TRANSLATE>,じゃあ、私の勝ちですね,<PLEASE_TRANSLATE>,う、うちの勝ち......っぽい？,<PLEASE_TRANSLATE>
kill00,{0}をやったよ！,I took down {0}!,{0}をやりました！,I defeated {0}!,{0}を倒した！,I took down {0}!,{0}、やったったー,<PLEASE_TRANSLATE>,{0}、たおした！,<PLEASE_TRANSLATE>,{0}を倒した,<PLEASE_TRANSLATE>,{0}をやりました！,<PLEASE_TRANSLATE>,{0}、やったっす！　でももうやだ！,<PLEASE_TRANSLATE>
killSurvivor00,あ......勝った？,Ah...... Did I win?,えと......勝ち、ですか......？,Um...... We won...... right......?,お！　あたしの勝ち？,Oh! I win?,おー。アタシ勝っちゃった？,<PLEASE_TRANSLATE>,うちの勝ち......かな？,<PLEASE_TRANSLATE>,私の勝ち......でいいかな,<PLEASE_TRANSLATE>,私の勝ち......でしょうか......？,<PLEASE_TRANSLATE>,あ......勝った？,<PLEASE_TRANSLATE>
battle_noWeapon00,そのへんに落ちてるもので戦うしかないか......,Guess I'll have to fight with whatever's lying around......,ひ、拾った棒で戦うしかない......ですよね......,W-we have to fight with a stick I picked up...... right......?,そのへんのもので殴るしかないかぁ......,Guess I'll have to smack it with whatever's lying around......,あー......武器ない......この棒切れで戦うかー,<PLEASE_TRANSLATE>,武器は、この竹刀だけ！,<PLEASE_TRANSLATE>,その辺りに落ちてるもので戦うしかないか......,<PLEASE_TRANSLATE>,何か、落ちてるもので戦うしかありませんね......！,<PLEASE_TRANSLATE>,手ぶらでも......戦うしかない......死にたくない......,<PLEASE_TRANSLATE>
battle_noAmmo00,あ、弾切れ......そのへんに落ちてるもので戦うしかないか......,Ah， I'm out of ammo...... Guess I'll have to fight with whatever's lying around......,弾がないです......その辺の棒で戦うしか......,We're out of ammo...... I guess we'll have to fight with a stick......,あちゃー、弾切れだ......そのへんのもので殴るしかないかぁ......,"Crap, I'm out of ammo...... Guess I'll have to smack it with whatever's lying around......",あー......弾がない......この棒切れで戦うかー,<PLEASE_TRANSLATE>,んー......弾がないんじゃ使えんね......,<PLEASE_TRANSLATE>,弾切れか......その辺に落ちてるもので戦うしかない......,<PLEASE_TRANSLATE>,あ、弾切れでした......落ちてるもので戦うしかありませんね......,<PLEASE_TRANSLATE>,た、弾切れ......！　弾は！　弾はどこ......！,<PLEASE_TRANSLATE>
battle_attack00,このっ......！,Take this......!,えい！,Take that!,そりゃ！,Take that!,どいてよ！,<PLEASE_TRANSLATE>,とうっ......！,<PLEASE_TRANSLATE>,これでっ......！,<PLEASE_TRANSLATE>,ほらっ......！,<PLEASE_TRANSLATE>,うああああ......！,<PLEASE_TRANSLATE>
battle_attack01,あいつの足を潰した！,I took out its leg!,こないで！！,Stay away!!,こないでよ！,Get away from me!,これで倒れろ......！,<PLEASE_TRANSLATE>,これでどうだ......！,<PLEASE_TRANSLATE>,もう倒れてくれ......！,<PLEASE_TRANSLATE>,これでどう......！,<PLEASE_TRANSLATE>,このこの、この......！,<PLEASE_TRANSLATE>
battle_attack_weapon00,当たった！,I hit it!,当たれ......！,Hit......!,このぉ！,Take this!,一発あーたり！,<PLEASE_TRANSLATE>,一発あてた！,<PLEASE_TRANSLATE>,当てた！,<PLEASE_TRANSLATE>,当たりました！,<PLEASE_TRANSLATE>,あ、当たった！　ラッキー！,<PLEASE_TRANSLATE>
battle_attack_survivor00,この......っ！,Take this......!,えい......！,Take that......!,とりゃ！,Hyaah!,とうっ！,<PLEASE_TRANSLATE>,めーんっ,<PLEASE_TRANSLATE>,この......！,<PLEASE_TRANSLATE>,これでどう......！,<PLEASE_TRANSLATE>,この......っ！,<PLEASE_TRANSLATE>
battle_attack_survivor01,てい......！,Hiyah......!,と、とぅ......っ,T-take that......!,せいっ！,Hiyah!,当たってよ......！,<PLEASE_TRANSLATE>,どーうっ,<PLEASE_TRANSLATE>,これで！,<PLEASE_TRANSLATE>,ほらっ！,<PLEASE_TRANSLATE>,てい......！,<PLEASE_TRANSLATE>
battle_attack_survivor02,もうっ......！,Come on......!,もうっ......！,Enough......!,これでどうだっ,How about this!,ほら......！,<PLEASE_TRANSLATE>,てーいっ,<PLEASE_TRANSLATE>,当たれ......！,<PLEASE_TRANSLATE>,とうっ......！,<PLEASE_TRANSLATE>,もうっ......！,<PLEASE_TRANSLATE>
battle_damage00,離せっ......この......！,Let go...... you......!,やめてください！　いやだっ！,Please stop! I don't want this!,やだやだ！　やめてっ,"No, no! Stop!",ううっ......,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,邪魔だ......！,<PLEASE_TRANSLATE>,離して......もうっ......！,<PLEASE_TRANSLATE>,やめてやめてやめて......！　むり......！,<PLEASE_TRANSLATE>
battle_damage01,もうっ......！,Geez......!,いや......っ！,No......!,くぅ......！,Ugh......!,もう......この......！,<PLEASE_TRANSLATE>,やめっ......！,<PLEASE_TRANSLATE>,このっ......！,<PLEASE_TRANSLATE>,いたた......,<PLEASE_TRANSLATE>,やだ！　死にとうない！,<PLEASE_TRANSLATE>
battle_damage_survivor00,いたっ......！,Ouch......!,あいたっ......,Ouch......,いったぁ......,Oww......,いったー,<PLEASE_TRANSLATE>,うっ......,<PLEASE_TRANSLATE>,くっ......,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,いたっ......！,<PLEASE_TRANSLATE>
battle_damage_survivor01,あぶなっ......,That was close......,うぅ......,Ugh......,くぅ......！,Ugh......!,うっ......,<PLEASE_TRANSLATE>,くぅ......！,<PLEASE_TRANSLATE>,うっ......！,<PLEASE_TRANSLATE>,いたた......,<PLEASE_TRANSLATE>,あぶなっ......,<PLEASE_TRANSLATE>
battle_attack_miss00,はずした......！,I missed......!,は、はずしちゃいました......！,I-I missed......!,はずした！,Missed!,はずした......！,<PLEASE_TRANSLATE>,はずした......！,<PLEASE_TRANSLATE>,はずした......！,<PLEASE_TRANSLATE>,はずしてしまいました......！,<PLEASE_TRANSLATE>,は、はずしちゃった......！,<PLEASE_TRANSLATE>
battle_attack_miss01,当たんなかった......！,I couldn't hit it......!,当たりません......！,I can't hit it......!,ちぇっ......当たんない......！,Tch...... Can't hit it......!,くーっ......当たらない......！,<PLEASE_TRANSLATE>,ちぇっ......当たらん......！,<PLEASE_TRANSLATE>,当たらない......！,<PLEASE_TRANSLATE>,当たりません......！,<PLEASE_TRANSLATE>,あ、当たんなかった......！,<PLEASE_TRANSLATE>
battle_attack_miss02,あっ......当てられなかった......,Ah...... I couldn't hit it......,わっ......避けられました......！,Ah...... It dodged......!,避けないでよ......！,Don't dodge me......!,避けるな......！,<PLEASE_TRANSLATE>,よけんでよ......！,<PLEASE_TRANSLATE>,くっ......当てられなかった,<PLEASE_TRANSLATE>,もうっ......当てられない......,<PLEASE_TRANSLATE>,あ......当てられない......！　無能！,<PLEASE_TRANSLATE>
battle_wait00,さて......,Well......,どうしよう......,What should I do......,さーてさて......,"Soo, let's see......",ほらほら、おいで～？,<PLEASE_TRANSLATE>,ほらほら......打っておいで,<PLEASE_TRANSLATE>,さて......,<PLEASE_TRANSLATE>,はて......どうしましょう......,<PLEASE_TRANSLATE>,さて......？,<PLEASE_TRANSLATE>
battle_wait01,どう攻めようかな......,How should I attack......?,ええと......,Um......,かかってこーい！,Come and get me!,さーて......,<PLEASE_TRANSLATE>,どう攻めようかね......,<PLEASE_TRANSLATE>,どうしようか......,<PLEASE_TRANSLATE>,はてはて......,<PLEASE_TRANSLATE>,どうしよっかなー,<PLEASE_TRANSLATE>
comeEnemy00,{0}、こっち来る......,{0}'s coming this way......,{0}、こっちに来ます......,{0} is coming this way......,{0}、こっち来る......！,{0}'s coming this way......!,{0}、こっち来てるね......,<PLEASE_TRANSLATE>,{0}、こっち来とるね......,<PLEASE_TRANSLATE>,{0}、こっち来てる......,<PLEASE_TRANSLATE>,{0}、こっちに来ます......,<PLEASE_TRANSLATE>,{0}、こっち来るっす......！　来んな！,<PLEASE_TRANSLATE>
comeEnemy01,{0}、近寄ってくる......,{0}'s getting closer......,{0}、迫ってきます......！,{0} is coming at us......!,{0}、近づいてくる......！,{0}'s getting closer......!,{0}、にじり寄ってくる......！,<PLEASE_TRANSLATE>,{0}、近寄ってきとる......！,<PLEASE_TRANSLATE>,{0}、近寄ってくるな......,<PLEASE_TRANSLATE>,{0}、近寄ってきますね......,<PLEASE_TRANSLATE>,{0}、来てる来てる......！,<PLEASE_TRANSLATE>
comeEnemy02,{0}、こっちに来てる......！,{0}'s coming this way......!,{0}、近づいてきます......！,{0} is getting closer......!,{0}、寄ってくる......！,{0}'s coming over......!,{0}、こっち来る......！,<PLEASE_TRANSLATE>,{0}、こっち寄ってくるじゃん......,<PLEASE_TRANSLATE>,{0}、近づいてくる......,<PLEASE_TRANSLATE>,{0}、寄ってきてます......！,<PLEASE_TRANSLATE>,{0}、こっちに来る......！　やだ！　あっちいけ！,<PLEASE_TRANSLATE>
confirmEscapeBattleBoss00,今なら、逃げられるかも......！<br>どうする？　<button>逃げる</button>？　このまま<button>戦う</button>？,We might be able to get away now......!<br>What should we do? <button>Run</button>? Or <button>Fight</button>?,い、今なら......逃げられるかもです！<br>どうしましょう、<button>逃げます</button>？　このまま<button>戦います</button>？,I-if we go now...... we might be able to escape!<br>What should we do? <button>Run away</button>? Or <button>keep fighting</button>?,今なら......逃げられるかも......！<br>どうする？　<button>逃げちゃう</button>？　<button>このまま戦う</button>？,Now...... We might be able to get away......!<br>What do we do? <button>Run away</button>? <button>Keep fighting</button>?,んー......今なら、逃げられるかも......<br>どーする？　<button>逃げる</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,んー......今なら、逃げられるかも......<br>どーする？　<button>逃げとく</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,今なら、逃げられるかもしれない......<br>どうする？　<button>逃げる</button>？　このまま<button>戦う</button>？,<PLEASE_TRANSLATE>,今なら、逃げられるかもしれません！<br>どうしましょう？　<button>逃げる</button>か、このまま<button>戦う</button>か......,<PLEASE_TRANSLATE>,今なら、逃げられるかも......！<br>どうする？　<button>逃げる</button>？　もしかして、このまま<button>戦う</button>......？,<PLEASE_TRANSLATE>
dead00,あ......だめ、かも......<br>もう、立てない......ごめんね......,Ah...... I don't think I can......<br>I can't stand anymore...... Sorry......,いたいっ！　<br>......え？<br>ああ.......ごめんないさ.......あたし、もう......,It hurts!<br>......Huh?<br>Ah...... Sorry...... I can't...... anymore......,あちゃ～......あたしの運もここまでかぁ......<br>あーあ......<br>ごめんね......,"Aww～...... Looks like my luck's run out......<br>Oh, man......<br>Sorry......",あー、れー......あー、もう無理かも......<br>ごめん......ここまで......みたい......,<PLEASE_TRANSLATE>,う......あー......<br>ごめん、もう無理......<br>うち、ここまで......みたい......,<PLEASE_TRANSLATE>,くっ......<br>ここまでみたいだ......ごめん......私......,<PLEASE_TRANSLATE>,あ......だめ、かも......<br>もう、立てない......ごめんね......,<PLEASE_TRANSLATE>,あ......だめ、かも......<br>もう、目の前が......<br>まぢむり......,<PLEASE_TRANSLATE>
staminaLost00,あー......<br>もう......お腹すきすぎて動けないよ......<br>帰る......,Ah......<br>I'm...... too hungry to move anymore......<br>I'm going home......,うう......<br>お腹がぺこぺこで......これ以上は......<br>一度、帰りましょう......,Ugh......<br>I'm starving...... I can't go any farther......<br>Let's go back for now......,うー......<br>もう動けないよー......お腹空いたー<br>いったん帰ろー......,Ugh......<br>I'm too hungry to move anymore...... Let's go back for now～......,あー......<br>もーだめ......お腹空きすぎ......動けない......<br>一度、帰るねー......,<PLEASE_TRANSLATE>,あー......もう......<br>お腹空きすぎ<br>帰らせて......,<PLEASE_TRANSLATE>,あー......<br>もう......お腹すきすぎて動けないよ......<br>帰る......,<PLEASE_TRANSLATE>,うーん......<br>ごめんなさい、もう......お腹空きすぎて......<br>いったん、帰らせてください......,<PLEASE_TRANSLATE>,あー！<br>もう......お腹すきすぎて動けない！<br>無理！　帰る！,<PLEASE_TRANSLATE>
changedStamina_200,ちょっとお腹空いてきたかも......,I think I'm getting a little hungry......,ちょっとだけ......お腹空いてきました......,I'm getting a little hungry......,ちょっと小腹空いてきたなー,I'm getting a little hungry～,小腹すいたなー,<PLEASE_TRANSLATE>,小腹、空いてきたねぇ,<PLEASE_TRANSLATE>,少し小腹が空いてきたな,<PLEASE_TRANSLATE>,少々、小腹が空いてきましたね......,<PLEASE_TRANSLATE>,お腹空いてきたかも......ちょ、ちょっとだけ......,<PLEASE_TRANSLATE>
changedStamina_300,お腹空いたな......,I'm hungry......,お腹空いたな......,I'm hungry......,あー、お腹空いた！,"Ahh, I'm hungry!",んー.......お腹空いた......,<PLEASE_TRANSLATE>,お腹すーいた......,<PLEASE_TRANSLATE>,お腹空いてきた......,<PLEASE_TRANSLATE>,お腹が鳴りそうです......お恥ずかしい......,<PLEASE_TRANSLATE>,お、お腹空いたな......とか言ってみたりして......,<PLEASE_TRANSLATE>
